Price,Airline_encoded,Source_encoded,Additional_Info_encoded,Destination_encoded,Total_Stops_encoded,Month,Day,Dep_Hour,dep_day_encoded,DayOfWeek_encoded,Dep_Day_encoded,Duration_Minutes,Route1_encoded,Route2_encoded,Route3_encoded,Route4_encoded,Route5_encoded,Route6_encoded
27992,4,0,8,5,2.0,3,1,7,2,0,2,860,0,7,8,13,5,1
12488,1,2,8,1,1.0,6,12,7,2,6,2,725,3,32,4,5,5,1
5198,4,0,5,2,0.0,4,12,7,2,0,2,180,0,13,29,13,5,1
7229,4,0,8,2,0.0,5,1,17,1,6,1,180,0,13,29,13,5,1
12723,1,3,8,0,1.0,6,12,5,2,6,2,1045,2,25,9,3,5,1
13169,1,4,8,3,1.0,3,6,6,2,6,2,1630,1,4,9,9,5,1
8366,1,3,8,0,1.0,5,15,9,2,6,2,535,2,7,12,3,5,1
7670,6,2,8,1,2.0,5,9,6,2,4,2,900,3,7,6,13,5,1
7229,4,0,8,2,0.0,4,1,6,2,1,2,165,0,13,29,13,5,1
4668,10,0,8,2,0.0,6,1,21,3,2,3,170,0,13,29,13,5,1
8327,0,2,8,1,2.0,3,9,20,1,2,1,660,3,6,6,13,5,1
12898,4,2,5,1,2.0,5,21,20,1,5,1,940,3,7,6,13,5,1
4226,3,3,8,0,2.0,5,6,6,2,1,2,240,2,33,3,13,5,1
10262,4,2,5,1,2.0,6,27,19,1,4,1,1425,3,7,6,13,5,1
10678,6,2,8,1,2.0,6,24,4,3,1,3,845,3,7,6,13,5,1
8052,1,2,8,1,1.0,3,21,17,1,4,1,865,3,20,4,5,5,1
3898,2,0,8,5,0.0,3,24,11,2,3,2,175,0,13,29,13,5,1
3807,0,3,8,0,0.0,6,12,10,2,6,2,155,2,5,29,13,5,1
6838,3,2,8,1,2.0,6,3,9,2,1,2,705,3,7,6,13,5,1
13014,4,2,8,1,1.0,6,24,5,2,1,2,810,3,28,4,5,5,1
5224,3,3,8,0,0.0,4,12,14,0,0,0,150,2,5,29,13,5,1
13377,6,2,8,1,2.0,6,6,13,0,4,0,750,3,7,6,13,5,1
6633,2,2,8,1,2.0,5,21,7,2,5,2,355,3,7,6,13,5,1
5192,0,3,8,0,2.0,5,24,7,2,0,2,955,2,14,3,13,5,1
4591,3,0,8,2,0.0,4,18,22,3,4,3,170,0,13,29,13,5,1
4880,1,3,8,0,0.0,5,12,20,1,3,1,155,2,5,29,13,5,1
7229,4,0,8,2,0.0,4,27,17,1,2,1,180,0,13,29,13,5,1
12373,4,2,5,1,2.0,5,9,19,1,4,1,520,3,7,6,13,5,1
6094,1,2,8,1,0.0,4,27,14,0,2,0,180,3,10,29,13,5,1
10262,4,2,5,1,2.0,6,12,20,1,6,1,940,3,7,6,13,5,1
15439,4,2,8,1,1.0,4,9,11,2,5,2,440,3,29,4,5,5,1
4077,3,0,8,2,0.0,5,6,23,3,1,3,170,0,13,29,13,5,1
4632,2,0,8,2,0.0,5,18,20,1,2,1,165,0,13,29,13,5,1
12692,4,3,8,0,2.0,6,6,9,2,4,2,505,2,14,3,13,5,1
3480,3,3,8,0,2.0,4,24,19,1,6,1,265,2,20,3,13,5,1
19360,6,2,8,1,1.0,5,18,17,1,2,1,460,3,26,4,5,5,1
9134,4,0,5,5,2.0,3,15,11,2,0,2,1235,0,7,8,13,5,1
13587,6,2,8,1,2.0,6,24,14,0,1,0,420,3,7,6,13,5,1
15554,4,2,8,1,2.0,5,9,17,1,4,1,1530,3,7,6,13,5,1
7229,4,0,8,5,0.0,3,9,19,1,2,1,160,0,13,29,13,5,1
7514,3,2,8,1,2.0,3,6,8,2,6,2,825,3,20,6,13,5,1
13587,6,2,8,1,2.0,6,6,8,2,4,2,780,3,7,6,13,5,1
7229,4,0,5,2,0.0,6,9,7,2,3,2,180,0,13,29,13,5,1
10262,4,2,5,1,2.0,6,1,2,3,2,3,1570,3,7,6,13,5,1
14871,3,2,8,1,2.0,3,3,7,2,3,2,810,3,7,6,13,5,1
10529,6,2,8,1,2.0,5,27,8,2,1,2,615,3,7,6,13,5,1
6442,3,2,8,1,2.0,6,12,7,2,6,2,895,3,20,6,13,5,1
5170,3,3,8,0,2.0,5,21,15,0,5,0,290,2,20,3,13,5,1
6442,3,2,8,1,2.0,5,15,7,2,6,2,895,3,20,6,13,5,1
3419,3,0,8,2,0.0,5,27,0,3,1,3,175,0,13,29,13,5,1
17261,4,0,8,5,2.0,3,6,20,1,6,1,830,0,7,8,13,5,1
3543,8,1,7,4,0.0,6,24,8,2,1,2,135,4,8,29,13,5,1
3383,0,0,8,2,0.0,5,12,11,2,3,2,165,0,13,29,13,5,1
9181,1,2,8,1,1.0,6,24,22,3,1,3,1275,3,16,4,5,5,1
11087,4,0,5,5,2.0,3,12,18,1,5,1,990,0,7,8,13,5,1
7229,4,0,8,2,0.0,4,18,7,2,4,2,180,0,13,29,13,5,1
11249,6,2,8,1,2.0,3,9,4,3,2,3,870,3,7,6,13,5,1
16736,4,0,8,5,2.0,3,6,7,2,6,2,960,0,7,8,13,5,1
10262,4,2,5,1,2.0,6,24,17,1,1,1,655,3,7,6,13,5,1
10262,4,2,5,1,2.0,6,1,14,0,2,0,300,3,7,6,13,5,1
5678,4,4,8,3,0.0,5,15,2,3,6,3,85,1,19,29,13,5,1
8307,6,2,8,1,2.0,3,21,9,2,4,2,390,3,7,6,13,5,1
7690,1,2,8,1,2.0,5,18,17,1,2,1,965,3,33,6,13,5,1
16704,4,2,8,1,1.0,5,18,13,0,2,0,1390,3,0,4,5,5,1
10315,1,2,8,1,2.0,3,9,4,3,2,3,1660,3,7,6,13,5,1
15129,4,2,8,1,1.0,5,27,9,2,1,2,1615,3,28,4,5,5,1
12173,1,3,8,0,2.0,3,24,7,2,3,2,1555,2,14,3,13,5,1
4227,1,3,8,0,2.0,4,3,19,1,6,1,965,2,20,3,13,5,1
3943,3,0,8,2,0.0,6,12,6,2,6,2,165,0,13,29,13,5,1
7229,4,0,5,2,0.0,6,1,11,2,2,2,175,0,13,29,13,5,1
8610,10,3,8,0,2.0,5,15,7,2,6,2,790,2,14,3,13,5,1
7303,3,0,8,5,0.0,3,9,7,2,2,2,175,0,13,29,13,5,1
10972,4,0,5,5,2.0,3,18,18,1,1,1,780,0,7,8,13,5,1
7670,6,2,8,1,2.0,5,18,10,2,2,2,640,3,7,6,13,5,1
8372,1,2,8,1,2.0,5,15,10,2,6,2,555,3,7,6,13,5,1
6628,3,2,8,1,2.0,6,1,15,0,2,0,630,3,7,6,13,5,1
10262,4,2,5,1,2.0,6,9,13,0,3,0,1415,3,7,6,13,5,1
14178,4,3,8,0,2.0,5,24,16,1,0,1,1010,2,7,3,13,5,1
8518,4,2,5,1,1.0,3,27,5,2,6,2,820,3,33,4,5,5,1
13376,4,2,8,1,1.0,6,24,14,0,1,0,1320,3,34,4,5,5,1
8452,10,3,8,0,2.0,6,12,17,1,6,1,1065,2,14,3,13,5,1
18371,4,2,8,1,2.0,6,24,2,3,1,3,620,3,7,6,13,5,1
1965,8,4,7,3,0.0,4,3,13,0,6,0,90,1,19,29,13,5,1
10368,4,2,5,1,1.0,6,1,19,1,2,1,1025,3,28,4,5,5,1
11467,4,3,8,0,2.0,5,6,20,1,1,1,1295,2,14,3,13,5,1
14781,4,3,8,0,2.0,5,9,16,1,4,1,730,2,7,3,13,5,1
9535,1,4,8,3,2.0,3,6,20,1,6,1,780,1,6,13,13,5,1
2050,1,4,8,3,0.0,4,3,21,3,6,3,80,1,19,29,13,5,1
10368,4,2,5,1,1.0,6,12,19,1,6,1,535,3,28,4,5,5,1
10031,4,3,5,0,2.0,3,24,8,2,3,2,850,2,7,3,13,5,1
4491,8,3,8,0,0.0,4,21,9,2,3,2,145,2,5,29,13,5,1
7229,4,0,8,2,0.0,5,15,17,1,6,1,180,0,13,29,13,5,1
11401,8,0,8,5,2.0,3,3,10,2,3,2,475,0,37,8,13,5,1
3597,3,1,8,4,0.0,6,27,14,0,4,0,140,4,8,29,13,5,1
7927,10,3,8,0,2.0,6,12,17,1,6,1,965,2,14,3,13,5,1
4174,8,3,8,0,0.0,5,1,9,2,6,2,145,2,5,29,13,5,1
10203,1,3,8,0,2.0,5,1,7,2,6,2,555,2,14,3,13,5,1
8610,10,3,8,0,2.0,5,9,7,2,4,2,790,2,14,3,13,5,1
5769,4,0,5,2,0.0,6,12,15,0,6,0,175,0,13,29,13,5,1
5644,3,3,8,0,0.0,5,1,11,2,6,2,155,2,5,29,13,5,1
5769,4,0,5,2,0.0,6,3,7,2,1,2,180,0,13,29,13,5,1
7229,4,0,8,2,0.0,5,15,6,2,6,2,165,0,13,29,13,5,1
4226,3,3,8,0,2.0,6,9,6,2,3,2,240,2,33,3,13,5,1
4588,3,0,8,5,2.0,3,9,12,0,2,0,300,0,20,8,13,5,1
4995,4,4,5,3,0.0,5,21,10,2,5,2,90,1,19,29,13,5,1
5406,4,2,5,1,2.0,4,1,17,1,1,1,1145,3,7,6,13,5,1
3873,8,3,8,0,0.0,6,24,17,1,1,1,150,2,5,29,13,5,1
17024,4,2,8,1,2.0,3,6,11,2,6,2,440,3,7,6,13,5,1
5158,8,2,7,1,2.0,6,9,8,2,3,2,270,3,37,6,13,5,1
8040,4,4,8,3,0.0,5,1,10,2,6,2,90,1,19,29,13,5,1
10844,4,3,5,0,2.0,5,18,5,2,2,2,635,2,7,3,13,5,1
4667,1,1,8,4,0.0,5,12,11,2,3,2,135,4,8,29,13,5,1
5678,4,4,8,3,0.0,4,3,19,1,6,1,90,1,19,29,13,5,1
12513,1,3,8,0,1.0,5,12,5,2,3,2,875,2,25,9,3,5,1
8016,4,0,8,2,0.0,6,27,7,2,4,2,180,0,13,29,13,5,1
3543,8,1,7,4,0.0,6,1,17,1,2,1,140,4,8,29,13,5,1
5963,4,2,5,1,2.0,3,21,17,1,4,1,655,3,7,6,13,5,1
14781,4,3,8,0,2.0,5,18,8,2,2,2,475,2,7,3,13,5,1
12373,4,2,5,1,2.0,5,18,9,2,2,2,1655,3,7,6,13,5,1
3210,4,4,5,3,0.0,6,1,19,1,2,1,90,1,19,29,13,5,1
9134,4,0,5,5,2.0,3,15,5,2,0,2,760,0,7,8,13,5,1
10919,4,2,5,1,1.0,6,6,14,0,4,0,830,3,34,4,5,5,1
4575,3,4,8,3,0.0,5,1,9,2,6,2,90,1,19,29,13,5,1
5601,3,2,8,1,0.0,6,15,5,2,2,2,195,3,10,29,13,5,1
14151,4,3,8,0,2.0,5,18,17,1,2,1,395,2,14,3,13,5,1
10151,1,3,8,0,1.0,5,6,12,0,1,0,1195,2,2,4,3,5,1
5403,10,0,8,2,0.0,4,18,9,2,4,2,170,0,13,29,13,5,1
6147,3,2,8,1,2.0,5,27,2,3,1,3,345,3,6,6,13,5,1
4804,3,3,8,0,0.0,6,27,14,0,4,0,150,2,5,29,13,5,1
8371,6,2,8,1,2.0,3,27,8,2,6,2,620,3,7,6,13,5,1
13014,4,2,8,1,1.0,6,9,19,1,3,1,535,3,28,4,5,5,1
3383,0,0,8,2,0.0,5,24,4,3,0,3,170,0,13,29,13,5,1
7298,8,1,8,4,0.0,3,6,17,1,6,1,140,4,8,29,13,5,1
4544,4,0,5,2,0.0,4,3,7,2,6,2,180,0,13,29,13,5,1
15147,6,2,8,1,2.0,3,6,8,2,6,2,395,3,7,6,13,5,1
10782,6,2,8,1,2.0,3,9,4,3,2,3,900,3,7,6,13,5,1
6027,3,2,8,1,2.0,5,15,15,0,6,0,290,3,6,6,13,5,1
10919,4,2,5,1,1.0,6,6,14,0,4,0,830,3,34,4,5,5,1
6681,1,2,8,1,2.0,3,27,6,2,6,2,1565,3,6,6,13,5,1
3943,3,0,8,2,0.0,6,24,23,3,1,3,170,0,13,29,13,5,1
12898,4,2,5,1,2.0,5,27,21,3,1,3,885,3,7,6,13,5,1
6628,3,2,8,1,2.0,6,6,18,1,4,1,415,3,7,6,13,5,1
5022,1,2,8,1,2.0,4,3,20,1,6,1,1590,3,6,6,13,5,1
12698,1,2,8,1,1.0,6,3,7,2,1,2,1470,3,32,4,5,5,1
10794,0,2,8,1,2.0,6,9,20,1,3,1,625,3,6,6,13,5,1
6416,3,2,8,1,2.0,6,9,11,2,3,2,575,3,7,6,13,5,1
4622,8,3,8,0,0.0,3,9,22,3,2,3,140,2,5,29,13,5,1
3943,3,0,8,2,0.0,5,27,13,0,1,0,170,0,13,29,13,5,1
4508,0,3,8,0,0.0,6,6,19,1,4,1,150,2,5,29,13,5,1
8452,10,3,8,0,2.0,6,12,7,2,6,2,930,2,14,3,13,5,1
13437,1,3,8,0,1.0,5,12,16,1,3,1,970,2,15,9,3,5,1
11982,10,1,8,4,0.0,5,18,17,1,2,1,140,4,8,29,13,5,1
10844,4,3,5,0,2.0,5,24,18,1,0,1,1025,2,7,3,13,5,1
15129,4,2,8,1,1.0,5,9,9,2,4,2,1125,3,28,4,5,5,1
14714,4,2,8,1,2.0,6,27,14,0,4,0,300,3,7,6,13,5,1
6093,3,2,8,1,2.0,6,27,6,2,4,2,860,3,7,6,13,5,1
5307,3,2,8,1,2.0,4,6,4,3,2,3,505,3,7,6,13,5,1
10188,2,2,8,1,2.0,5,15,14,0,6,0,310,3,7,6,13,5,1
14571,4,3,8,0,2.0,6,6,20,1,4,1,735,2,7,3,13,5,1
10976,4,2,8,1,1.0,3,27,19,1,6,1,555,3,0,4,5,5,1
10844,4,3,5,0,2.0,5,24,6,2,0,2,590,2,7,3,13,5,1
4488,3,3,8,0,0.0,4,9,20,1,5,1,155,2,5,29,13,5,1
8582,1,2,8,1,2.0,5,24,23,3,0,3,1215,3,7,6,13,5,1
10262,4,2,5,1,2.0,6,24,19,1,1,1,1010,3,7,6,13,5,1
8662,10,3,8,0,2.0,5,6,17,1,1,1,1065,2,14,3,13,5,1
4777,3,0,8,5,0.0,3,24,6,2,3,2,165,0,13,29,13,5,1
2071,4,4,5,3,0.0,3,27,15,0,6,0,90,1,19,29,13,5,1
11087,4,0,5,5,2.0,3,12,22,3,5,3,980,0,7,8,13,5,1
5228,1,0,8,2,0.0,4,18,21,3,4,3,170,0,13,29,13,5,1
12996,4,3,8,0,2.0,4,1,6,2,1,2,590,2,7,3,13,5,1
16736,4,0,8,5,2.0,3,6,8,2,6,2,900,0,7,8,13,5,1
13941,4,3,8,0,2.0,5,1,18,1,6,1,910,2,7,3,13,5,1
9166,1,0,8,5,2.0,3,15,13,0,0,0,500,0,15,8,13,5,1
12677,1,2,8,1,2.0,3,3,5,2,3,2,1535,3,40,6,13,5,1
4405,1,1,8,4,0.0,3,24,11,2,3,2,135,4,8,29,13,5,1
12121,4,3,8,0,2.0,5,6,9,2,1,2,840,2,14,3,13,5,1
6121,1,0,8,2,0.0,6,6,21,3,4,3,170,0,13,29,13,5,1
14388,4,3,8,0,2.0,5,18,8,2,2,2,1495,2,7,3,13,5,1
11467,4,3,8,0,2.0,4,1,20,1,1,1,870,2,14,3,13,5,1
13817,4,0,8,5,2.0,3,12,21,3,5,3,780,0,7,8,13,5,1
3100,1,4,8,3,0.0,5,6,19,1,1,1,75,1,19,29,13,5,1
8266,6,2,8,1,2.0,5,21,11,2,5,2,455,3,7,6,13,5,1
13759,4,3,8,0,2.0,3,24,19,1,3,1,1660,2,7,3,13,5,1
3943,3,0,8,2,0.0,6,9,0,3,3,3,170,0,13,29,13,5,1
12327,6,2,8,1,2.0,3,27,18,1,6,1,440,3,7,6,13,5,1
4049,3,4,8,3,0.0,6,12,6,2,6,2,90,1,19,29,13,5,1
3573,8,0,7,2,0.0,6,1,21,3,2,3,175,0,13,29,13,5,1
4409,0,3,8,0,0.0,5,15,19,1,6,1,150,2,5,29,13,5,1
6565,1,2,8,1,1.0,3,27,7,2,6,2,1580,3,20,22,5,5,1
4174,3,3,8,0,0.0,4,15,21,3,1,3,160,2,5,29,13,5,1
4030,4,0,5,2,0.0,5,24,7,2,0,2,180,0,13,29,13,5,1
4082,0,3,8,0,0.0,3,21,10,2,4,2,155,2,5,29,13,5,1
6117,1,3,8,0,1.0,5,24,9,2,0,2,1555,2,2,14,3,5,1
6163,4,0,5,5,2.0,3,21,5,2,4,2,390,0,3,8,13,5,1
6540,4,2,5,1,2.0,3,27,16,1,6,1,745,3,7,6,13,5,1
4649,8,3,8,0,2.0,5,12,15,0,3,0,315,2,33,3,13,5,1
10262,4,2,5,1,2.0,6,9,21,3,3,3,1270,3,7,6,13,5,1
5613,10,0,8,2,0.0,4,6,19,1,2,1,165,0,13,29,13,5,1
6144,3,0,8,5,0.0,3,24,8,2,3,2,180,0,13,29,13,5,1
13067,4,3,8,0,2.0,5,12,17,1,3,1,1745,2,14,3,13,5,1
7608,10,0,8,5,0.0,3,3,21,3,3,3,175,0,13,29,13,5,1
7198,6,2,8,1,2.0,6,9,10,2,3,2,930,3,7,6,13,5,1
13941,4,3,8,0,2.0,5,15,16,1,6,1,425,2,7,3,13,5,1
10368,4,2,5,1,1.0,6,9,9,2,3,2,1125,3,28,4,5,5,1
3543,8,1,7,4,0.0,6,27,8,2,4,2,135,4,8,29,13,5,1
4462,3,3,8,0,0.0,3,27,20,1,6,1,160,2,5,29,13,5,1
8005,1,3,8,0,1.0,3,24,5,2,3,2,470,2,25,1,3,5,1
7064,4,3,5,0,2.0,4,1,18,1,1,1,1660,2,7,3,13,5,1
12121,4,3,8,0,2.0,5,1,20,1,6,1,1480,2,14,3,13,5,1
8918,1,2,8,1,1.0,5,9,12,0,4,0,435,3,28,4,5,5,1
8891,1,3,8,0,2.0,5,12,9,2,3,2,745,2,7,3,13,5,1
10203,1,3,8,0,2.0,5,1,10,2,6,2,375,2,14,3,13,5,1
8073,6,2,8,1,2.0,5,15,13,0,6,0,480,3,7,6,13,5,1
11237,3,2,8,1,2.0,3,3,16,1,3,1,370,3,20,6,13,5,1
13376,4,2,8,1,1.0,6,12,6,2,6,2,1300,3,34,4,5,5,1
6513,6,2,8,1,2.0,6,9,7,2,3,2,920,3,20,6,13,5,1
13731,4,3,8,0,2.0,5,24,18,1,0,1,585,2,7,3,13,5,1
7064,4,3,5,0,2.0,4,1,20,1,1,1,1430,2,7,3,13,5,1
16736,4,0,8,5,2.0,3,6,5,2,6,2,805,0,7,8,13,5,1
8586,4,3,5,0,2.0,5,15,20,1,6,1,845,2,7,3,13,5,1
11789,6,2,8,1,2.0,6,15,6,2,2,2,780,3,7,6,13,5,1
5224,3,3,8,0,0.0,5,24,11,2,0,2,155,2,5,29,13,5,1
6834,3,2,8,1,0.0,5,15,21,3,6,3,195,3,10,29,13,5,1
6316,3,2,8,1,2.0,6,15,16,1,2,1,570,3,7,6,13,5,1
11869,4,2,8,1,1.0,3,21,10,2,4,2,1925,3,3,4,5,5,1
4384,0,3,8,0,0.0,3,6,22,3,6,3,150,2,5,29,13,5,1
5644,3,3,8,0,0.0,4,21,14,0,3,0,150,2,5,29,13,5,1
19681,1,2,8,1,1.0,3,9,20,1,2,1,1380,3,9,4,5,5,1
13377,6,2,8,1,2.0,6,6,10,2,4,2,930,3,7,6,13,5,1
10090,6,2,8,1,1.0,3,9,9,2,2,2,695,3,20,22,5,5,1
20845,4,4,8,3,1.0,3,6,17,1,6,1,1380,1,21,9,9,5,1
4878,10,0,8,2,0.0,6,24,17,1,1,1,155,0,13,29,13,5,1
2227,3,4,8,3,0.0,6,1,21,3,2,3,90,1,19,29,13,5,1
6442,3,2,8,1,2.0,5,18,7,2,2,2,515,3,20,6,13,5,1
3257,8,0,7,2,0.0,5,27,21,3,1,3,175,0,13,29,13,5,1
7229,4,0,5,2,0.0,6,15,6,2,2,2,165,0,13,29,13,5,1
15164,1,3,8,0,1.0,5,1,20,1,6,1,1035,2,14,7,3,5,1
10067,3,0,8,5,0.0,3,24,10,2,3,2,170,0,13,29,13,5,1
5674,1,2,8,1,0.0,3,15,14,0,0,0,180,3,10,29,13,5,1
20800,4,0,8,5,2.0,3,1,14,0,0,0,1220,0,7,8,13,5,1
7144,3,2,8,1,2.0,5,18,6,2,2,2,940,3,20,6,13,5,1
6094,1,2,8,1,0.0,5,27,5,2,1,2,170,3,10,29,13,5,1
4050,4,4,5,3,0.0,5,18,10,2,2,2,90,1,19,29,13,5,1
3859,8,1,7,4,0.0,6,24,9,2,1,2,135,4,8,29,13,5,1
11664,4,2,8,1,1.0,3,21,10,2,4,2,1950,3,21,4,5,5,1
7731,6,2,5,1,1.0,3,6,7,2,6,2,850,3,20,22,5,5,1
12692,4,3,8,0,2.0,6,12,9,2,6,2,575,2,14,3,13,5,1
11307,1,2,8,1,1.0,5,18,13,0,2,0,1210,3,20,22,5,5,1
8586,4,3,5,0,2.0,6,9,21,3,3,3,450,2,7,3,13,5,1
5746,3,0,8,5,2.0,3,21,11,2,4,2,245,0,39,8,13,5,1
13378,6,2,8,1,2.0,3,21,8,2,4,2,675,3,7,6,13,5,1
7486,1,0,8,5,0.0,3,24,17,1,3,1,165,0,13,29,13,5,1
7298,8,1,8,4,0.0,3,6,9,2,6,2,155,4,8,29,13,5,1
7005,6,2,8,1,2.0,6,12,11,2,6,2,560,3,7,6,13,5,1
4804,3,3,8,0,0.0,5,12,17,1,3,1,155,2,5,29,13,5,1
16162,3,2,8,1,2.0,3,9,4,3,2,3,490,3,7,6,13,5,1
3419,3,0,8,2,0.0,4,24,0,3,6,3,175,0,13,29,13,5,1
5192,0,3,8,0,1.0,5,1,15,0,6,0,500,2,25,9,3,5,1
4409,0,3,8,0,0.0,4,15,10,2,1,2,155,2,5,29,13,5,1
7229,4,0,8,2,0.0,4,18,8,2,4,2,180,0,13,29,13,5,1
5397,3,0,8,5,2.0,3,15,16,1,0,1,295,0,20,8,13,5,1
6542,4,2,5,1,2.0,4,15,14,0,1,0,300,3,7,6,13,5,1
5281,2,2,8,1,2.0,3,27,10,2,6,2,535,3,7,6,13,5,1
8266,6,2,8,1,2.0,6,6,12,0,4,0,385,3,7,6,13,5,1
10262,4,2,5,1,2.0,6,12,14,0,6,0,300,3,7,6,13,5,1
11105,10,3,8,0,2.0,3,24,20,1,3,1,1445,2,14,3,13,5,1
4544,4,0,5,2,0.0,4,3,8,2,6,2,180,0,13,29,13,5,1
4960,1,3,8,0,0.0,3,6,14,0,6,0,150,2,5,29,13,5,1
16736,4,0,8,5,2.0,3,6,8,2,6,2,1210,0,7,8,13,5,1
13377,6,2,8,1,2.0,6,1,10,2,2,2,930,3,7,6,13,5,1
2227,8,4,8,3,0.0,5,18,13,0,2,0,90,1,19,29,13,5,1
3100,1,4,8,3,0.0,3,15,6,2,0,2,80,1,19,29,13,5,1
3100,1,4,8,3,0.0,6,9,21,3,3,3,80,1,19,29,13,5,1
3873,8,3,8,0,0.0,5,18,6,2,2,2,155,2,5,29,13,5,1
5232,3,4,8,3,0.0,3,3,20,1,3,1,90,1,19,29,13,5,1
3359,4,0,5,2,0.0,5,27,18,1,1,1,185,0,13,29,13,5,1
6144,3,0,8,5,0.0,3,24,7,2,3,2,175,0,13,29,13,5,1
7725,3,2,8,1,2.0,3,6,7,2,6,2,265,3,20,6,13,5,1
4441,1,0,8,5,0.0,3,24,21,3,3,3,170,0,13,29,13,5,1
10703,1,2,8,1,3.0,6,27,5,2,4,2,2280,3,38,23,4,1,1
8529,4,3,5,0,2.0,6,12,21,3,6,3,775,2,7,3,13,5,1
14973,6,2,8,1,2.0,3,3,4,3,3,3,560,3,7,6,13,5,1
14571,4,3,8,0,2.0,5,24,8,2,0,2,685,2,7,3,13,5,1
3257,8,0,7,2,0.0,6,3,21,3,1,3,175,0,13,29,13,5,1
11087,4,0,5,5,2.0,3,18,16,1,1,1,365,0,7,8,13,5,1
3873,8,3,8,0,0.0,4,1,6,2,1,2,155,2,5,29,13,5,1
4423,8,0,8,2,0.0,4,15,9,2,1,2,170,0,13,29,13,5,1
11753,1,2,8,1,1.0,6,3,10,2,1,2,1245,3,16,4,5,5,1
14571,4,3,8,0,2.0,5,24,16,1,0,1,425,2,7,3,13,5,1
8475,6,2,8,1,2.0,6,3,6,2,1,2,900,3,7,6,13,5,1
13941,4,3,8,0,2.0,5,1,20,1,6,1,845,2,7,3,13,5,1
16079,4,2,8,1,2.0,5,21,19,1,5,1,1395,3,7,6,13,5,1
13399,6,2,8,1,2.0,3,6,4,3,6,3,890,3,7,6,13,5,1
9653,1,2,8,1,1.0,6,6,16,1,4,1,1595,3,0,4,5,5,1
14714,4,2,8,1,2.0,6,6,10,2,4,2,540,3,7,6,13,5,1
3383,0,0,8,2,0.0,6,18,11,2,5,2,165,0,13,29,13,5,1
22270,4,0,8,5,2.0,3,1,14,0,0,0,1090,0,7,8,13,5,1
5944,10,1,8,4,0.0,3,3,7,2,3,2,135,4,8,29,13,5,1
9663,4,3,5,0,2.0,5,12,18,1,3,1,800,2,7,3,13,5,1
7740,6,2,8,1,2.0,6,1,11,2,2,2,560,3,7,6,13,5,1
7211,1,3,8,0,2.0,4,1,20,1,1,1,1605,2,14,3,13,5,1
7229,4,0,8,2,0.0,4,1,18,1,1,1,185,0,13,29,13,5,1
4174,3,3,8,0,0.0,4,6,11,2,2,2,155,2,5,29,13,5,1
5170,1,3,8,0,0.0,3,15,14,0,0,0,150,2,5,29,13,5,1
15135,6,2,8,1,2.0,3,3,9,2,3,2,580,3,7,6,13,5,1
4649,8,3,8,0,2.0,4,9,15,0,5,0,315,2,33,3,13,5,1
4668,10,0,8,2,0.0,5,1,7,2,6,2,160,0,13,29,13,5,1
7480,1,2,8,1,2.0,6,12,20,1,6,1,765,3,33,6,13,5,1
6121,1,0,8,2,0.0,4,18,17,1,4,1,165,0,13,29,13,5,1
15129,4,2,8,1,1.0,5,27,23,3,1,3,1195,3,0,4,5,5,1
7452,1,3,8,0,2.0,5,6,9,2,1,2,675,2,15,3,13,5,1
10539,4,3,5,0,2.0,6,6,9,2,4,2,1520,2,14,3,13,5,1
7648,3,0,8,5,0.0,3,3,22,3,3,3,170,0,13,29,13,5,1
3925,8,0,8,5,0.0,3,24,9,2,3,2,175,0,13,29,13,5,1
3597,3,1,8,4,0.0,6,15,13,0,2,0,140,4,8,29,13,5,1
8586,4,3,5,0,2.0,5,1,18,1,6,1,910,2,7,3,13,5,1
13591,1,2,8,1,1.0,6,27,16,1,4,1,1580,3,9,4,5,5,1
9646,6,2,8,1,2.0,6,1,7,2,2,2,545,3,20,6,13,5,1
4668,10,0,8,2,0.0,5,6,9,2,1,2,170,0,13,29,13,5,1
10203,1,3,8,0,2.0,5,9,10,2,4,2,625,2,14,3,13,5,1
7932,1,0,8,5,2.0,3,24,6,2,3,2,385,0,11,8,13,5,1
7893,1,3,8,0,2.0,4,1,16,1,1,1,905,2,7,3,13,5,1
13029,4,2,5,1,1.0,5,9,5,2,4,2,810,3,28,4,5,5,1
10262,4,2,5,1,2.0,6,12,9,2,6,2,1655,3,7,6,13,5,1
3574,3,3,8,0,2.0,6,12,19,1,6,1,265,2,20,3,13,5,1
8759,0,2,8,1,2.0,6,3,7,2,1,2,870,3,6,6,13,5,1
13502,4,0,5,5,2.0,3,3,8,2,3,2,1420,0,7,8,13,5,1
6528,1,3,8,0,2.0,5,18,14,0,2,0,1440,2,33,3,13,5,1
6017,4,2,5,1,2.0,3,27,15,0,6,0,800,3,7,6,13,5,1
5613,10,0,8,2,0.0,4,9,19,1,5,1,165,0,13,29,13,5,1
8040,4,4,8,3,0.0,6,27,8,2,4,2,90,1,19,29,13,5,1
5694,3,0,8,5,0.0,3,24,4,3,3,3,170,0,13,29,13,5,1
12898,4,2,5,1,2.0,5,21,17,1,5,1,1530,3,7,6,13,5,1
5192,0,3,8,0,2.0,6,12,7,2,6,2,710,2,14,3,13,5,1
14714,4,2,8,1,2.0,6,1,15,0,2,0,1680,3,7,6,13,5,1
13817,4,0,8,5,2.0,3,12,5,2,5,2,1035,0,7,8,13,5,1
